Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
32,0,601,2,7,5,4,1446,4,1,97,3,2,1,4,2,9204,23343,4,0,12,3,3,1,7,3,2,4,3,0,3,0
34,0,401,1,1,3,1,1447,4,0,86,2,1,2,2,2,3294,3708,5,0,17,3,1,1,7,2,2,5,4,0,2,0
41,0,1283,1,5,5,2,1448,2,1,90,4,1,3,3,2,2127,5561,2,1,12,3,1,0,7,5,2,4,2,0,3,0
40,2,663,1,9,4,6,1449,3,1,81,3,2,2,3,3,3975,23099,3,0,11,3,3,2,11,2,4,8,7,0,7,0
31,0,326,2,8,2,1,1453,1,1,31,3,3,1,4,3,10793,8386,1,0,18,3,1,1,13,5,3,13,7,9,9,0
46,0,377,2,9,3,4,1457,1,1,52,3,3,1,4,3,10096,15986,4,0,11,3,1,1,28,1,4,7,7,4,3,1
39,2,592,1,2,3,1,1458,1,0,54,2,1,2,1,1,3646,17181,2,1,23,4,2,0,11,2,4,1,0,0,0,1
31,1,1445,1,1,5,1,1459,3,0,100,4,3,4,2,1,7446,8931,1,0,11,3,1,0,10,2,3,10,8,4,7,1
45,0,1038,1,20,3,2,1460,2,1,95,1,3,5,1,3,10851,19863,2,1,18,3,2,1,24,2,3,7,7,0,7,0
31,0,1398,3,8,2,2,1461,4,0,96,4,1,3,2,1,2109,24609,9,0,18,3,4,0,8,3,3,3,2,0,2,0
31,1,523,1,2,3,1,1464,2,1,94,3,1,2,4,2,3722,21081,6,1,13,3,3,1,7,2,1,2,2,2,2,1
45,0,1448,1,29,3,5,1465,2,1,55,3,3,4,4,2,9380,14720,4,1,18,3,4,2,10,4,4,3,1,1,2,0
48,0,1221,2,7,3,4,1466,3,1,96,3,2,1,1,3,5486,24795,4,0,11,3,1,3,15,3,3,2,2,2,2,0
34,0,1107,3,9,4,5,1467,1,0,52,3,1,3,3,2,2742,3072,1,0,15,3,4,0,2,0,3,2,2,2,2,1
40,2,218,1,8,1,2,1468,4,1,55,2,3,8,2,3,13757,25178,2,0,11,3,3,1,16,5,3,9,8,4,8,0
28,0,866,2,5,3,2,1469,4,1,84,3,2,1,1,1,8463,23490,0,0,18,3,4,0,6,4,3,5,4,1,3,0
44,2,981,1,5,3,1,1471,3,1,90,2,1,2,3,1,3162,7973,3,0,14,3,4,0,7,5,3,5,2,0,3,0
53,0,447,1,2,3,2,1472,4,1,39,4,4,8,2,1,16598,19764,4,0,12,3,2,0,35,2,2,9,8,8,8,0
49,0,1495,1,5,4,5,1473,1,1,96,3,2,5,3,2,6651,21534,2,0,14,3,2,1,20,0,2,3,2,1,2,0
40,0,896,1,2,3,2,1474,3,1,68,3,1,3,3,3,2345,8045,2,0,14,3,3,1,8,3,4,3,1,1,2,0
44,0,1467,1,20,3,1,1475,4,1,49,3,1,3,2,1,3420,21158,1,0,13,3,3,0,6,3,2,5,2,1,3,0
33,1,430,2,7,3,2,1477,4,1,54,3,2,1,1,2,4373,17456,0,0,14,3,1,2,5,2,3,4,3,0,3,0
34,0,1326,2,3,3,6,1478,4,1,81,1,2,1,1,1,4759,15891,3,0,18,3,4,0,15,2,3,13,9,3,12,0
30,0,1358,2,16,1,1,1479,4,1,96,3,2,1,3,2,5301,2939,8,0,15,3,3,2,4,2,2,2,1,2,2,0
42,1,748,1,9,2,2,1480,1,0,74,3,1,2,4,1,3673,16458,1,0,13,3,3,0,12,3,3,12,9,5,8,0
44,1,383,2,1,5,4,1481,1,0,79,3,2,1,3,2,4768,9282,7,0,12,3,3,1,11,4,2,1,0,0,0,0
30,2,990,1,7,3,5,1482,3,1,64,3,1,3,3,3,1274,7152,1,0,13,3,2,2,1,2,2,1,0,0,0,0
57,0,405,1,1,2,1,1483,2,1,93,4,2,3,3,2,4900,2721,0,0,24,4,1,1,13,2,2,12,9,2,8,0
49,0,1490,1,7,4,1,1484,3,1,35,3,3,5,2,3,10466,20948,3,0,14,3,2,2,29,3,3,8,7,0,7,0
34,1,829,1,15,3,2,1485,2,1,71,3,4,8,1,3,17007,11929,7,0,14,3,4,2,16,3,2,14,8,6,9,0
28,1,1496,2,1,3,5,1486,1,1,92,3,1,7,3,2,2909,15747,3,0,15,3,4,1,5,3,4,3,2,1,2,1
29,1,115,2,13,3,5,1487,1,0,51,3,2,1,2,1,5765,17485,5,0,11,3,1,0,7,4,1,5,3,0,0,1
34,0,790,2,24,4,2,1489,1,0,40,2,2,1,2,1,4599,7815,0,1,23,4,3,0,16,2,4,15,9,10,10,1
35,0,660,2,7,1,1,1492,4,1,76,3,1,7,3,2,2404,16192,1,0,13,3,1,1,1,3,3,1,0,0,0,0
24,1,381,1,9,3,2,1494,2,1,89,3,1,2,1,1,3172,16998,2,1,11,3,3,0,4,2,2,0,0,0,0,1
24,2,830,2,13,2,1,1495,4,0,78,3,1,7,2,2,2033,7103,1,0,13,3,3,1,1,2,3,1,0,0,0,0
44,1,1193,1,2,1,2,1496,2,1,86,3,3,4,3,1,10209,19719,5,1,18,3,2,0,16,2,2,2,2,2,2,0
29,0,1246,2,19,3,1,1497,3,1,77,2,2,1,3,3,8620,23757,1,0,14,3,3,2,10,3,3,10,7,0,4,0
30,0,330,3,1,3,1,1499,3,1,46,3,1,3,3,3,2064,15428,0,0,21,4,1,1,6,3,4,5,3,1,3,0
55,0,1229,1,4,4,1,1501,4,1,30,3,2,5,3,2,4035,16143,0,1,16,3,2,0,4,2,3,3,2,1,2,0
33,0,1099,1,4,4,2,1502,1,0,82,2,1,2,2,2,3838,8192,8,0,11,3,4,0,8,5,3,5,4,0,2,0
47,0,571,2,14,3,2,1503,3,0,78,3,2,1,3,2,4591,24200,3,1,17,3,3,1,11,4,2,5,4,1,2,0
28,1,289,1,2,2,2,1504,3,1,38,2,1,2,1,1,2561,5355,7,0,11,3,3,0,8,2,2,0,0,0,0,1
28,0,1423,1,1,3,1,1506,1,1,72,2,1,3,3,3,1563,12530,1,0,14,3,4,1,1,2,1,1,0,0,0,0
28,1,467,2,7,3,1,1507,3,1,55,3,2,1,1,1,4898,11827,0,0,14,3,4,0,5,5,3,4,2,1,3,0
49,0,271,1,3,2,2,1509,3,0,43,2,2,2,1,2,4789,23070,4,0,25,4,1,1,10,3,3,3,2,1,2,0
29,1,410,1,2,1,1,1513,4,0,97,3,1,2,2,2,3180,4668,0,0,13,3,3,3,4,3,3,3,2,0,2,0
28,0,1083,1,29,1,1,1514,3,1,96,1,2,4,2,2,6549,3173,1,0,14,3,2,2,8,2,2,8,6,1,7,0
33,0,516,1,8,5,1,1515,4,1,69,3,2,5,3,1,6388,22049,2,1,17,3,1,0,14,6,3,0,0,0,0,0
32,0,495,1,10,3,2,1516,3,1,64,3,3,6,4,1,11244,21072,2,0,25,4,2,0,10,5,4,5,2,0,0,0
54,1,1050,1,11,4,2,1520,2,0,87,3,4,6,4,3,16032,24456,3,0,20,4,1,1,26,2,3,14,9,1,12,0
29,0,224,1,1,4,5,1522,1,1,100,2,1,3,1,1,2362,7568,6,0,13,3,3,0,11,2,1,9,7,0,7,1
44,0,136,1,28,3,1,1523,4,1,32,3,4,8,1,2,16328,22074,3,0,13,3,3,1,24,1,4,20,6,14,17,0
39,0,1089,1,6,3,1,1525,2,0,32,3,3,4,2,1,8376,9150,4,0,18,3,4,0,9,3,3,2,0,2,2,0
46,0,228,2,3,3,1,1527,3,0,51,3,4,6,2,2,16606,11380,8,0,12,3,4,1,23,2,4,13,12,5,1,0
35,0,1029,1,16,3,1,1529,4,0,91,2,3,5,2,1,8606,21195,1,0,19,3,4,0,11,3,1,11,8,3,3,0
23,0,507,1,20,1,1,1533,1,1,97,3,2,2,3,1,2272,24812,0,0,14,3,2,0,5,2,3,4,3,1,2,0
40,0,676,1,9,4,1,1534,4,1,86,3,1,2,1,1,2018,21831,3,0,14,3,2,0,15,3,1,5,4,1,0,1
34,0,971,2,1,3,5,1535,4,1,64,2,3,1,3,2,7083,12288,1,1,14,3,4,0,10,3,3,10,9,8,6,0
31,1,561,1,3,3,1,1537,4,0,33,3,1,3,3,1,4084,4156,1,0,12,3,1,0,7,2,1,7,2,7,7,1
50,1,333,1,22,5,2,1539,3,1,88,1,4,8,4,1,14411,24450,1,1,13,3,4,0,32,2,3,32,6,13,9,0
34,0,1440,2,7,2,5,1541,2,1,55,3,1,7,3,2,2308,4944,0,1,25,4,2,1,12,4,3,11,10,5,7,0
42,0,1210,1,2,3,2,1542,3,1,68,2,1,2,2,2,4841,24052,4,0,14,3,2,1,4,3,3,1,0,0,0,0
37,0,674,1,13,3,2,1543,1,1,47,3,2,3,4,2,4285,3031,1,0,17,3,1,0,10,2,3,10,8,3,7,0
29,0,441,1,8,1,6,1544,3,0,39,1,2,5,1,2,9715,7288,3,0,13,3,3,1,9,3,3,7,7,0,7,0
33,0,575,1,25,3,1,1545,4,1,44,2,2,4,2,1,4320,24152,1,0,13,3,4,0,5,2,3,5,3,0,2,0
45,0,950,1,28,3,5,1546,4,1,97,3,1,3,4,2,2132,4585,4,0,20,4,4,1,8,3,3,5,4,0,3,0
42,1,288,1,2,3,1,1547,4,1,40,3,3,5,4,2,10124,18611,2,1,14,3,3,1,24,3,1,20,8,13,9,0
40,0,1342,2,9,2,2,1548,1,1,47,3,2,1,1,2,5473,19345,0,0,12,3,4,0,9,5,4,8,4,7,1,0
33,0,589,1,28,4,1,1549,2,1,79,3,2,2,3,2,5207,22949,1,1,12,3,2,1,15,3,3,15,14,5,7,0
40,0,898,3,6,2,2,1550,3,1,38,3,4,6,4,1,16437,17381,1,1,21,4,4,0,21,2,3,21,7,7,7,0
24,0,350,1,21,2,5,1551,3,1,57,2,1,2,1,3,2296,10036,0,0,14,3,2,3,2,3,3,1,1,0,0,0
40,2,1142,1,8,2,1,1552,4,1,72,3,2,5,4,3,4069,8841,3,1,18,3,3,0,8,2,3,2,2,2,2,0
45,0,538,1,1,4,5,1553,1,1,66,3,3,5,2,3,7441,20933,1,0,12,3,1,3,10,4,3,10,8,7,7,0
35,0,1402,2,28,4,1,1554,2,0,98,2,1,7,3,2,2430,26204,0,0,23,4,1,2,6,5,3,5,3,4,2,0
32,0,824,1,5,2,1,1555,4,0,67,2,2,3,2,2,5878,15624,3,0,12,3,1,1,12,2,3,7,1,2,5,0
36,0,1157,2,2,4,1,1556,3,1,70,3,1,7,4,1,2644,17001,3,1,21,4,4,0,7,3,2,3,2,1,2,0
48,0,492,2,16,4,1,1557,3,0,96,3,2,1,3,3,6439,13693,8,0,14,3,3,1,18,2,3,8,7,7,7,0
29,0,598,1,9,3,1,1558,3,1,91,4,1,3,3,2,2451,22376,6,0,18,3,1,2,5,2,2,1,0,0,0,0
33,0,1242,2,8,4,1,1560,1,1,46,3,2,1,1,2,6392,10589,2,0,13,3,4,1,8,6,1,2,2,2,2,0
30,0,740,2,1,3,1,1562,2,1,64,2,2,1,1,2,9714,5323,1,0,11,3,4,1,10,4,3,10,8,6,7,1
38,1,888,3,10,4,3,1563,3,1,71,3,2,3,3,2,6077,14814,3,0,11,3,3,0,10,2,3,6,3,1,2,0
35,0,992,1,1,3,2,1564,4,1,68,2,1,2,1,1,2450,21731,1,0,19,3,2,0,3,3,3,3,0,1,2,0
30,0,1288,2,29,4,5,1568,3,1,33,3,3,1,2,2,9250,17799,3,0,12,3,2,1,9,3,3,4,2,1,3,0
35,0,104,1,2,3,1,1569,1,0,69,3,1,2,1,3,2074,26619,1,1,12,3,4,1,1,2,3,1,0,0,0,1
53,0,607,1,2,5,5,1572,3,0,78,2,3,4,4,2,10169,14618,0,0,16,3,2,1,34,4,3,33,7,1,9,1
38,0,903,1,2,3,2,1573,3,1,81,3,2,4,2,2,4855,7653,4,0,11,3,1,2,7,2,3,5,2,1,4,1
32,2,1200,1,1,4,5,1574,4,1,62,3,2,3,1,2,4087,25174,4,0,14,3,2,1,9,3,2,6,5,1,2,0
48,0,1108,1,15,4,6,1576,3,0,65,3,1,3,1,2,2367,16530,8,0,12,3,4,1,10,3,2,8,2,7,6,0
34,0,479,1,7,4,2,1577,1,1,35,3,1,3,4,1,2972,22061,1,0,13,3,3,0,1,4,1,1,0,0,0,0
55,0,685,2,26,5,4,1578,3,1,60,2,5,6,4,2,19586,23037,1,0,21,4,3,1,36,3,3,36,6,2,13,0
34,0,1351,1,1,4,1,1580,2,1,45,3,2,3,4,2,5484,13008,9,0,17,3,2,1,9,3,2,2,2,2,1,0
26,0,474,1,3,3,1,1581,1,0,89,3,1,3,4,2,2061,11133,1,0,21,4,1,0,1,5,3,1,0,0,0,0
38,0,1245,2,14,3,1,1582,3,1,80,3,2,1,2,2,9924,12355,0,0,11,3,4,1,10,3,3,9,8,7,7,0
38,0,437,2,16,3,1,1583,2,0,90,3,2,1,2,1,4198,16379,2,0,12,3,2,0,8,5,4,3,2,1,2,0
36,0,884,2,1,4,1,1585,2,0,73,3,2,1,3,1,6815,21447,6,0,13,3,1,0,15,5,3,1,0,0,0,0
29,0,1370,1,3,1,2,1586,2,1,87,3,1,2,1,1,4723,16213,1,1,18,3,4,0,10,3,3,10,9,1,5,0
35,0,670,1,10,4,2,1587,1,0,51,3,2,5,3,1,6142,4223,3,1,16,3,3,0,10,4,3,5,2,0,4,0
39,0,1462,2,6,3,2,1588,4,1,38,4,3,1,3,2,8237,4658,2,0,11,3,1,1,11,3,3,7,6,7,6,0
29,1,995,1,2,1,1,1590,1,1,87,3,2,5,4,3,8853,24483,1,0,19,3,4,1,6,0,4,6,4,1,3,0
50,0,264,2,9,3,4,1591,3,1,59,3,5,6,3,2,19331,19519,4,1,16,3,3,1,27,2,3,1,0,0,0,0
23,0,977,1,10,3,5,1592,4,1,45,4,1,3,3,2,2073,12826,2,0,16,3,4,1,4,2,3,2,2,2,2,0
36,1,1302,1,6,4,1,1594,1,1,80,4,2,2,1,2,5562,19711,3,1,13,3,4,1,9,3,3,3,2,0,2,0
42,0,1059,1,9,2,6,1595,4,1,93,2,5,6,4,1,19613,26362,8,0,22,4,4,0,24,2,3,1,0,0,1,0
35,0,750,1,28,3,1,1596,2,1,46,4,2,2,3,2,3407,25348,1,0,17,3,4,2,10,3,2,10,9,6,8,0
34,1,653,1,10,4,5,1597,4,1,92,2,2,5,3,2,5063,15332,1,0,14,3,2,1,8,3,2,8,2,7,7,0
40,0,118,2,14,2,1,1598,4,0,84,3,2,1,1,2,4639,11262,1,0,15,3,3,1,5,2,3,5,4,1,2,0
43,0,990,1,27,3,5,1599,4,1,87,4,1,2,2,3,4876,5855,5,0,12,3,3,1,8,0,3,6,4,0,2,0
35,0,1349,1,7,2,1,1601,3,1,63,2,1,2,4,2,2690,7713,1,0,18,3,4,1,1,5,2,1,0,0,1,0
46,0,563,2,1,4,1,1602,4,1,56,4,4,6,1,1,17567,3156,1,0,15,3,2,0,27,5,1,26,0,0,12,0
28,0,329,1,24,3,2,1604,3,1,51,3,1,2,2,2,2408,7324,1,1,17,3,3,3,1,3,3,1,1,0,0,1
22,2,457,1,26,2,6,1605,2,0,85,2,1,3,3,2,2814,10293,1,1,14,3,2,0,4,2,2,4,2,1,3,0
50,1,1234,1,20,5,2,1606,2,1,41,3,4,5,3,2,11245,20689,2,1,15,3,3,1,32,3,3,30,8,12,13,0
32,0,634,1,5,4,6,1607,2,0,35,4,1,3,4,2,3312,18783,3,0,17,3,4,2,6,3,3,3,2,0,2,0
44,0,1313,1,7,3,2,1608,2,0,31,3,5,8,4,3,19049,3549,0,1,14,3,4,1,23,4,2,22,7,1,10,0
30,0,241,1,7,3,2,1609,2,1,48,2,1,3,2,2,2141,5348,1,0,12,3,2,1,6,3,2,6,4,1,1,0
45,0,1015,1,5,5,2,1611,3,0,50,1,2,2,1,1,5769,23447,1,1,14,3,1,0,10,3,3,10,7,1,4,0
45,2,336,2,26,3,4,1612,1,1,52,2,2,1,1,2,4385,24162,1,0,15,3,1,1,10,2,3,10,7,4,5,0
31,1,715,2,2,4,6,1613,4,1,54,3,2,1,1,1,5332,21602,7,0,13,3,4,0,10,3,3,5,2,0,3,0
36,0,559,1,12,4,1,1614,3,0,76,3,2,4,3,2,4663,12421,9,1,12,3,2,2,7,2,3,3,2,1,1,0
34,1,426,1,10,4,1,1615,3,1,42,4,2,4,4,3,4724,17000,1,0,13,3,1,1,9,3,3,9,7,7,2,0
49,0,722,1,25,4,1,1617,3,0,84,3,1,2,1,2,3211,22102,1,0,14,3,4,1,10,3,2,9,6,1,4,0
39,0,1387,1,10,5,2,1618,2,1,76,3,2,4,1,2,5377,3835,2,0,13,3,4,3,10,3,3,7,7,7,7,0
27,0,1302,1,19,3,6,1619,4,1,67,2,1,2,1,3,4066,16290,1,0,11,3,1,2,7,3,3,7,7,0,7,0
35,0,819,1,18,5,1,1621,2,1,48,4,2,3,1,2,5208,26312,1,0,11,3,4,0,16,2,3,16,15,1,10,0
28,0,580,1,27,3,2,1622,2,0,39,1,2,4,1,3,4877,20460,0,0,21,4,2,1,6,5,2,5,3,0,0,0
21,0,546,1,5,1,2,1623,3,1,97,3,1,3,4,1,3117,26009,1,0,18,3,3,0,3,2,3,2,2,2,2,0
18,1,544,2,3,2,2,1624,2,0,70,3,1,7,4,1,1569,18420,1,1,12,3,3,0,0,2,4,0,0,0,0,1
47,0,1176,3,26,4,1,1625,4,0,98,3,5,6,3,2,19658,5220,3,0,11,3,3,1,27,2,3,5,2,1,0,0
39,0,170,1,3,2,2,1627,3,1,76,2,2,2,3,3,3069,10302,0,0,15,3,4,1,11,3,3,10,8,0,7,0
40,0,884,1,15,3,1,1628,1,0,80,2,3,4,3,2,10435,25800,1,0,13,3,4,2,18,2,3,18,15,14,12,0
35,2,208,1,8,4,1,1630,3,0,52,3,2,5,3,2,4148,12250,1,0,12,3,4,1,15,5,3,14,11,2,9,0
37,0,671,1,19,3,1,1631,3,1,85,3,2,4,3,2,5768,26493,3,0,17,3,1,3,9,2,2,4,3,0,2,0
39,1,711,1,4,3,2,1633,1,0,81,3,2,4,3,1,5042,3140,0,0,13,3,4,0,10,2,1,9,2,3,8,0
45,0,1329,1,2,2,6,1635,4,0,59,2,2,4,4,3,5770,5388,1,0,19,3,1,2,10,3,3,10,7,3,9,0
38,0,397,1,2,2,2,1638,4,0,54,2,3,4,3,2,7756,14199,3,1,19,3,4,1,10,6,4,5,4,0,2,0
35,0,737,2,10,3,2,1639,4,1,55,2,3,1,1,2,10306,21530,9,0,17,3,3,0,15,3,3,13,12,6,0,1
37,0,1470,1,10,3,2,1640,2,0,71,3,1,3,2,2,3936,9953,1,0,11,3,1,1,8,2,1,8,4,7,7,0
40,0,448,1,16,3,1,1641,3,0,84,3,3,4,4,1,7945,19948,6,1,15,3,4,0,18,2,2,4,2,3,3,0
44,1,602,3,1,5,3,1642,1,1,37,3,2,3,4,2,5743,10503,4,1,11,3,3,0,14,3,3,10,7,0,2,0
48,1,365,1,4,5,2,1644,3,1,89,2,4,6,4,2,15202,5602,2,0,25,4,2,1,23,3,3,2,2,2,2,0
35,0,763,2,15,2,2,1645,1,1,59,1,2,1,4,3,5440,22098,6,1,14,3,4,2,7,2,2,2,2,2,2,1
24,1,567,1,2,1,5,1646,1,0,32,3,1,3,4,1,3760,17218,1,1,13,3,3,0,6,2,3,6,3,1,3,0
27,0,486,1,8,3,2,1647,2,0,86,4,1,3,3,2,3517,22490,7,0,17,3,1,0,5,0,3,3,2,0,2,0
27,1,591,1,2,3,2,1648,4,1,87,3,1,3,4,1,2580,6297,2,0,13,3,3,0,6,0,2,4,2,1,2,0
40,0,1329,1,7,3,1,1649,1,1,73,3,1,2,1,1,2166,3339,3,1,14,3,2,0,10,3,1,4,2,0,3,1
29,0,469,2,10,3,2,1650,3,1,42,2,2,1,3,1,5869,23413,9,0,11,3,3,0,8,2,3,5,2,1,4,0
36,0,711,1,5,4,1,1651,2,0,42,3,3,5,1,2,8008,22792,4,0,12,3,3,2,9,6,3,3,2,0,2,0
25,1,772,1,2,1,1,1653,4,1,77,4,2,4,3,3,5206,4973,1,0,17,3,3,2,7,6,3,7,7,0,7,0
39,0,492,1,12,3,2,1654,4,1,66,3,2,4,2,2,5295,7693,4,0,21,4,3,0,7,3,3,5,4,1,0,0
49,0,301,1,22,4,6,1655,1,0,72,3,4,8,2,2,16413,3498,3,0,16,3,2,2,27,2,3,4,2,1,2,0
50,0,813,1,17,5,1,1656,4,0,50,2,3,8,1,3,13269,21981,5,0,15,3,3,3,19,3,3,14,11,1,11,0
20,0,1141,2,2,3,2,1657,3,0,31,3,1,7,3,1,2783,13251,1,0,19,3,1,0,2,3,3,2,2,2,2,0
34,0,1130,1,3,3,1,1658,4,0,66,3,2,3,2,3,5433,19332,1,0,12,3,3,1,11,2,3,11,8,7,9,0
36,0,311,1,7,3,1,1659,1,1,77,3,1,2,2,1,2013,10950,2,0,11,3,3,0,15,4,3,4,3,1,3,0
49,0,465,1,6,1,1,1661,3,0,41,2,4,5,3,2,13966,11652,2,1,19,3,2,1,30,3,3,15,11,2,12,0
36,2,894,1,1,4,2,1662,4,0,33,2,2,4,3,2,4374,15411,0,0,15,3,3,0,4,6,3,3,2,1,2,0
36,0,1040,1,3,2,1,1664,4,1,79,4,2,5,1,3,6842,26308,6,0,20,4,1,1,13,3,3,5,4,0,4,0
54,0,584,1,22,5,2,1665,2,0,91,3,4,6,3,2,17426,18685,3,0,25,4,3,1,36,6,3,10,8,4,7,0
43,0,1291,1,15,2,1,1666,3,1,65,2,4,8,3,2,17603,3525,1,0,24,4,1,1,14,3,3,14,10,6,11,0
35,1,880,2,12,4,6,1667,4,1,36,3,2,1,4,1,4581,10414,3,1,24,4,1,0,13,2,4,11,9,6,7,1
38,1,1189,1,1,3,1,1668,4,1,90,3,2,3,4,2,4735,9867,7,0,15,3,4,2,19,4,4,13,11,2,9,0
29,0,991,2,5,3,2,1669,1,1,43,2,2,1,2,3,4187,3356,1,1,13,3,2,1,10,3,2,10,0,0,9,0
33,0,392,2,2,4,2,1670,4,1,93,3,2,1,4,3,5505,3921,1,0,14,3,3,2,6,5,3,6,2,0,4,0
32,0,977,1,2,3,2,1671,4,1,45,3,2,3,2,3,5470,25518,0,0,13,3,3,2,10,4,2,9,5,1,6,0
31,0,1112,2,5,4,1,1673,1,0,67,3,2,1,4,2,5476,22589,1,0,11,3,1,2,10,2,3,10,0,0,2,0
49,0,464,1,16,3,2,1674,4,0,74,3,1,2,1,3,2587,24941,4,1,16,3,2,1,17,2,2,2,2,2,2,0
38,1,148,1,2,3,2,1675,4,0,42,2,1,2,2,1,2440,23826,1,0,22,4,2,0,4,3,3,4,3,3,3,0
47,0,1225,2,2,4,1,1676,2,0,47,4,4,6,2,3,15972,21086,6,0,14,3,3,3,29,2,3,3,2,1,2,0
49,0,809,1,1,3,1,1677,3,1,36,3,4,6,3,1,15379,22384,4,0,14,3,1,0,23,2,3,8,7,0,0,0
41,0,1206,2,23,2,1,1678,4,1,80,3,3,1,3,1,7082,11591,3,1,16,3,4,0,21,2,3,2,0,0,2,0
20,0,727,2,9,1,1,1680,4,1,54,3,1,7,1,1,2728,21082,1,0,11,3,1,0,2,3,3,2,2,0,2,0
33,2,530,2,16,3,1,1681,3,0,36,3,2,1,4,3,5368,16130,1,1,25,4,3,1,7,2,3,6,5,1,2,0
36,0,1351,1,26,4,1,1682,1,1,80,3,2,5,3,2,5347,7419,6,0,14,3,2,2,10,2,2,3,2,0,2,0
44,0,528,3,1,3,1,1683,3,0,44,3,1,3,4,3,3195,4167,4,1,18,3,1,3,8,2,3,2,2,2,2,0
23,0,1320,1,8,1,2,1684,4,1,93,2,1,2,3,1,3989,20586,1,1,11,3,1,0,5,2,3,5,4,1,2,1
38,0,1495,1,4,2,2,1687,4,0,87,3,1,2,3,2,3306,26176,7,0,19,3,4,1,7,5,2,0,0,0,0,0
53,0,1395,1,24,4,2,1689,2,1,48,4,3,5,4,2,7005,3458,3,0,15,3,3,0,11,2,3,4,3,1,2,0
48,1,708,2,7,2,2,1691,4,0,95,3,1,7,3,2,2655,11740,2,1,11,3,3,2,19,3,3,9,7,7,7,1
32,0,1259,1,2,4,1,1692,4,1,95,3,1,2,2,1,1393,24852,1,0,12,3,1,0,1,2,3,1,0,0,0,1
26,2,786,1,7,3,2,1693,4,1,76,3,1,2,4,1,2570,11925,1,0,20,4,3,0,7,5,3,7,7,5,7,0
55,0,1441,1,22,3,5,1694,1,1,94,2,1,3,2,3,3537,23737,5,0,12,3,4,1,8,1,3,4,2,1,2,0
34,0,1157,1,5,2,2,1696,2,1,57,2,2,2,4,2,3986,11912,1,0,14,3,3,1,15,3,4,15,10,4,13,0
60,0,370,1,1,4,2,1697,3,1,92,1,3,5,4,3,10883,20467,3,0,20,4,3,1,19,2,4,1,0,0,0,0
33,0,267,1,21,3,2,1698,2,1,79,4,1,2,2,2,2028,13637,1,0,18,3,4,3,14,6,3,14,11,2,13,0
37,1,1278,2,1,4,2,1700,3,1,31,1,2,1,4,3,9525,7677,1,0,14,3,3,2,6,2,2,6,3,1,3,0
34,0,678,1,19,3,1,1701,2,0,35,2,1,3,4,2,2929,20338,1,0,12,3,2,0,10,3,3,10,9,8,7,0
23,0,427,2,7,3,1,1702,3,1,99,3,1,7,4,3,2275,25103,1,1,21,4,2,1,3,2,3,3,2,0,2,1
44,0,921,1,2,3,1,1703,3,0,96,4,3,5,4,2,7879,14810,1,1,19,3,2,1,9,2,3,8,7,6,7,0
35,1,146,1,2,4,2,1704,1,1,79,2,1,3,4,1,4930,13970,0,1,14,3,3,0,6,2,4,5,4,1,4,0
43,0,1179,2,2,3,2,1706,4,1,73,3,2,1,4,2,7847,6069,1,1,17,3,1,1,10,3,3,10,9,8,8,0
24,0,581,1,9,3,2,1707,3,1,62,4,1,3,3,2,4401,17616,1,0,16,3,4,1,5,1,3,5,3,0,4,0
41,0,918,2,6,3,4,1708,4,1,35,3,3,1,3,1,9241,15869,1,0,12,3,2,0,10,3,3,10,8,8,7,0
29,0,1082,1,9,4,2,1709,4,0,43,3,1,2,3,2,2974,25412,9,0,17,3,3,1,9,2,3,5,3,1,2,0
36,0,530,2,2,4,1,1710,3,0,51,3,2,7,4,1,4502,7439,3,0,15,3,3,0,17,2,2,13,7,6,7,0
45,2,1238,1,1,1,1,1712,3,1,74,2,3,5,3,2,10748,3395,3,0,23,4,4,1,25,3,2,23,15,14,4,0
24,0,240,3,22,1,3,1714,4,1,58,1,1,3,3,2,1555,11585,1,0,11,3,3,1,1,2,3,1,0,0,0,1
47,1,1093,2,9,3,1,1716,3,1,82,1,4,1,3,2,12936,24164,7,0,11,3,3,0,25,3,1,23,5,14,10,1
26,0,390,1,17,4,2,1718,4,1,62,1,1,2,3,2,2305,6217,1,0,15,3,3,3,3,3,4,3,2,0,2,0
45,0,1005,1,28,2,5,1719,4,0,48,2,4,8,2,1,16704,17119,1,0,11,3,3,0,21,2,3,21,6,8,6,0
32,1,585,1,10,3,1,1720,1,1,56,3,1,3,3,2,3433,17360,6,0,13,3,1,1,10,3,2,5,2,1,3,0
31,0,741,1,2,4,1,1721,2,1,69,3,1,2,3,2,3477,18103,1,0,14,3,4,1,6,2,4,5,2,0,3,0
41,2,552,3,4,3,3,1722,3,1,60,1,2,3,2,2,6430,20794,6,0,19,3,2,1,10,4,3,3,2,1,2,0
40,0,369,1,8,2,1,1724,2,0,92,3,2,4,1,2,6516,5041,2,1,16,3,2,1,18,3,3,1,0,0,0,0
